time_sec,speed_mph,distance_m,acceleration_mps2
1416,0.599381283,3305.356766,-0.178631606
1417,0.199793761,3305.383561,-0.133973704
1418,0,3305.392492,-0.044657901
1419,0,3305.392492,0
1420,0,3305.392492,0
1421,0,3305.392492,0
1422,0,3305.392492,0
1423,0,3305.392492,0
1424,0,3305.392492,0
1425,0,3305.392492,0
1426,0,3305.392492,0
1427,0,3305.392492,0
1428,0,3305.392492,0
1429,0,3305.392492,0
1430,0,3305.392492,0
1431,0,3305.392492,0
1432,0,3305.392492,0
1433,0,3305.392492,0
1434,0,3305.392492,0
1435,0,3305.392492,0
1436,0,3305.392492,0
1437,0,3305.392492,0
1438,0,3305.392492,0
1439,0,3305.392492,0
1440,0,3305.392492,0.089315803
1441,0.399587522,3305.392492,0.267947409
1442,1.198762565,3305.410356,0.491236916
1443,2.597318891,3305.463945,0.803842226
1444,4.795050261,3305.580056,1.205763339
1445,7.991750435,3305.794413,1.56302655
1446,11.78783189,3306.151677,1.786316057
1447,15.98350087,3306.67864,1.964947663
1448,20.57875737,3307.393166,2.098921367
1449,25.37380763,3308.313119,2.098921367
1450,29.96906413,3309.44743,1.964947663
1451,34.16473311,3310.787167,1.83097396
1452,38.16060833,3312.314467,1.741658155
1453,41.95668978,3314.020399,1.56302655
1454,45.15338996,3315.896031,1.295079143
1455,47.75070885,3317.914568,1.071789634
1456,49.94844022,3320.049216,0.893158029
1457,51.74658407,3322.282111,0.669868521
1458,52.94534663,3324.59539,0.491236914
1459,53.94431543,3326.962259,0.401921113
1460,54.74349048,3329.373785,0.357263212
1461,55.54266552,3331.821038,0.312605309
1462,56.1420468,3334.304018,0.223289508
1463,56.54163433,3336.813792,0.178631607
1464,56.94122185,3339.341429,0.178631605
1465,57.34080937,3341.886929,0.133973704
1466,57.54060313,3344.450293,0.089315802
1467,57.74039689,3347.022588,0.089315802
1468,57.94019065,3349.603815,0.089315802
1469,58.13998441,3352.193973,0.089315802
1470,58.33977817,3354.793063,0.089315802
1471,58.53957193,3357.401084,0.133973706
1472,58.93915946,3360.018037,0.178631607
1473,59.33874698,3362.652854,0.133973704
1474,59.53854074,3365.305533,0.089315802
1475,59.7383345,3367.967144,0.089315802
1476,59.93812826,3370.637686,0.089315802
1477,60.13792202,3373.31716,0.089315802
1478,60.33771578,3376.005566,0.089315802
1479,60.53750954,3378.702903,0.133973706
1480,60.93709707,3381.409172,0.223289508
1481,61.53647835,3384.133304,0.267947407
1482,62.13585963,3386.884231,0.312605309
1483,62.93503467,3389.661952,0.401921113
1484,63.93400348,3392.4754,0.446579015
1485,64.93297228,3395.333506,0.446579015
1486,65.93194109,3398.236269,0.446579015
1487,66.93090989,3401.183691,0.401921111
1488,67.73008493,3404.17577,0.312605311
1489,68.32946622,3407.203576,0.223289508
1490,68.72905374,3410.258177,0.133973704
1491,68.9288475,3413.33064,0.044657901
1492,68.9288475,3416.412035,0
1493,68.9288475,3419.493431,0
1494,68.9288475,3422.574826,0.044657901
1495,69.12864126,3425.656221,0.089315802
1496,69.32843502,3428.746548,0.089315802
1497,69.52822878,3431.845806,0.089315802
1498,69.72802254,3434.953996,0.089315802
1499,69.9278163,3438.071118,0.044657901
1500,69.9278163,3441.197171,0
1501,69.9278163,3444.323224,0
1502,69.9278163,3447.449277,0
1503,69.9278163,3450.57533,0
1504,69.9278163,3453.701383,0
1505,69.9278163,3456.827436,0
1506,69.9278163,3459.953489,0
1507,69.9278163,3463.079542,0.044657903
1508,70.12761007,3466.205595,0.133973706
1509,70.52719759,3469.34058,0.178631605
1510,70.92678511,3472.493428,0.178631605
1511,71.32637263,3475.664139,0.178631605
1512,71.72596015,3478.852713,0.133973704
1513,71.92575391,3482.05915,0.044657901
1514,71.92575391,3485.274519,0
1515,71.92575391,3488.489888,0.044657901
1516,72.12554767,3491.705257,0.089315802
1517,72.32534143,3494.929558,0.089315805
1518,72.5251352,3498.16279,0.089315805
1519,72.72492896,3501.404953,0.089315802
1520,72.92472272,3504.656049,0.044657901
1521,72.92472272,3507.916075,0
1522,72.92472272,3511.176102,0
1523,72.92472272,3514.436129,0
1524,72.92472272,3517.696156,-0.044657901
1525,72.72492896,3520.956183,-0.089315802
1526,72.5251352,3524.207278,-0.133973706
1527,72.12554767,3527.449441,-0.178631607
1528,71.72596015,3530.673742,-0.178631605
1529,71.32637263,3533.880179,-0.133973704
1530,71.12657887,3537.068753,-0.089315802
1531,70.92678511,3540.248396,-0.044657901
1532,70.92678511,3543.419107,0
1533,70.92678511,3546.589818,0
1534,70.92678511,3549.760529,0
1535,70.92678511,3552.93124,0
1536,70.92678511,3556.101951,0
1537,70.92678511,3559.272662,0
1538,70.92678511,3562.443373,0
1539,70.92678511,3565.614084,0
1540,70.92678511,3568.784795,0
1541,70.92678511,3571.955506,0
1542,70.92678511,3575.126217,0
1543,70.92678511,3578.296928,0
1544,70.92678511,3581.467639,0
1545,70.92678511,3584.63835,0
1546,70.92678511,3587.809061,0
1547,70.92678511,3590.979772,0.044657901
1548,71.12657887,3594.150483,0.089315802
1549,71.32637263,3597.330126,0.089315802
1550,71.52616639,3600.5187,0.089315802
1551,71.72596015,3603.716206,0.133973704
1552,72.12554767,3606.922643,0.178631607
1553,72.5251352,3610.146943,0.223289508
1554,73.12451648,3613.389107,0.312605309
1555,73.92369152,3616.658065,0.357263212
1556,74.72286657,3619.96275,0.312605311
1557,75.32224785,3623.303161,0.223289506
1558,75.72183537,3626.670367,0.133973704
1559,75.92162913,3630.055436,0.044657901
1560,75.92162913,3633.449436,0
1561,75.92162913,3636.843437,0
1562,75.92162913,3640.237437,0
1563,75.92162913,3643.631438,0
1564,75.92162913,3647.025438,0
1565,75.92162913,3650.419439,0
1566,75.92162913,3653.813439,0
1567,75.92162913,3657.20744,0
1568,75.92162913,3660.60144,-0.044657901
1569,75.72183537,3663.995441,-0.089315802
1570,75.52204161,3667.38051,-0.089315802
1571,75.32224785,3670.756647,-0.089315802
1572,75.12245409,3674.123853,-0.133973704
1573,74.72286657,3677.482127,-0.133973706
1574,74.5230728,3680.822538,-0.089315805
1575,74.32327904,3684.154018,-0.089315802
1576,74.12348528,3687.476565,-0.089315802
1577,73.92369152,3690.790182,-0.044657901
1578,73.92369152,3694.094866,0
1579,73.92369152,3697.399551,0
1580,73.92369152,3700.704236,0
1581,73.92369152,3704.008921,0
1582,73.92369152,3707.313605,0
1583,73.92369152,3710.61829,0
1584,73.92369152,3713.922975,0
1585,73.92369152,3717.227659,0
1586,73.92369152,3720.532344,0
1587,73.92369152,3723.837029,0
1588,73.92369152,3727.141713,0
1589,73.92369152,3730.446398,0
1590,73.92369152,3733.751083,0
1591,73.92369152,3737.055768,0
1592,73.92369152,3740.360452,0
1593,73.92369152,3743.665137,0
1594,73.92369152,3746.969822,0
1595,73.92369152,3750.274506,0
1596,73.92369152,3753.579191,0
1597,73.92369152,3756.883876,0
1598,73.92369152,3760.188561,0
1599,73.92369152,3763.493245,0
1600,73.92369152,3766.79793,0
1601,73.92369152,3770.102615,0
1602,73.92369152,3773.407299,0
1603,73.92369152,3776.711984,0
1604,73.92369152,3780.016669,0
1605,73.92369152,3783.321353,0
1606,73.92369152,3786.626038,0
1607,73.92369152,3789.930723,-0.044657901
1608,73.72389776,3793.235408,-0.089315802
1609,73.524104,3796.531161,-0.044657901
1610,73.524104,3799.817982,0
1611,73.524104,3803.104804,0
1612,73.524104,3806.391625,0.044657901
1613,73.72389776,3809.678447,0.089315802
1614,73.92369152,3812.9742,0.044657901
1615,73.92369152,3816.278885,0
1616,73.92369152,3819.583569,0
1617,73.92369152,3822.888254,0
1618,73.92369152,3826.192939,0
1619,73.92369152,3829.497624,0
1620,73.92369152,3832.802308,0
1621,73.92369152,3836.106993,0
1622,73.92369152,3839.411678,0
1623,73.92369152,3842.716362,0
1624,73.92369152,3846.021047,0
1625,73.92369152,3849.325732,0
1626,73.92369152,3852.630416,0
1627,73.92369152,3855.935101,0
1628,73.92369152,3859.239786,0
1629,73.92369152,3862.544471,-0.044657901
1630,73.72389776,3865.849155,-0.089315802
1631,73.524104,3869.144908,-0.089315802
1632,73.32431024,3872.43173,-0.089315802
1633,73.12451648,3875.70962,-0.089315802
1634,72.92472272,3878.978578,-0.044657901
1635,72.92472272,3882.238605,0
1636,72.92472272,3885.498632,0
1637,72.92472272,3888.758659,0
1638,72.92472272,3892.018686,-0.044657901
1639,72.72492896,3895.278712,-0.089315802
1640,72.5251352,3898.529808,-0.089315805
1641,72.32534143,3901.771971,-0.089315805
1642,72.12554767,3905.005203,-0.089315802
1643,71.92575391,3908.229504,-0.044657901
1644,71.92575391,3911.444873,0
1645,71.92575391,3914.660242,0
1646,71.92575391,3917.87561,0
1647,71.92575391,3921.090979,0
1648,71.92575391,3924.306348,0
1649,71.92575391,3927.521717,-0.044657901
1650,71.72596015,3930.737086,-0.133973704
1651,71.32637263,3933.943523,-0.178631605
1652,70.92678511,3937.132098,-0.223289506
1653,70.32740383,3940.302809,-0.26794741
1654,69.72802254,3943.446725,-0.223289508
1655,69.32843502,3946.563846,-0.133973704
1656,69.12864126,3949.663105,-0.089315802
1657,68.9288475,3952.753431,-0.044657901
1658,68.9288475,3955.834827,0
1659,68.9288475,3958.916222,0
1660,68.9288475,3961.997617,0
1661,68.9288475,3965.079012,0
1662,68.9288475,3968.160407,0
1663,68.9288475,3971.241803,0
1664,68.9288475,3974.323198,0
1665,68.9288475,3977.404593,0
1666,68.9288475,3980.485988,0
1667,68.9288475,3983.567383,0
1668,68.9288475,3986.648779,0
1669,68.9288475,3989.730174,0
1670,68.9288475,3992.811569,0
1671,68.9288475,3995.892964,0
1672,68.9288475,3998.974359,0.044657901
1673,69.12864126,4002.055755,0.133973704
1674,69.52822878,4005.146081,0.178631605
1675,69.9278163,4008.254271,0.178631607
1676,70.32740383,4011.380324,0.178631607
1677,70.72699135,4014.524241,0.133973704
1678,70.92678511,4017.68602,0.044657901
1679,70.92678511,4020.856731,0
1680,70.92678511,4024.027442,0
1681,70.92678511,4027.198153,0
1682,70.92678511,4030.368864,0
1683,70.92678511,4033.539575,0
1684,70.92678511,4036.710286,0
1685,70.92678511,4039.880997,0
1686,70.92678511,4043.051708,0
1687,70.92678511,4046.222419,0
1688,70.92678511,4049.39313,-0.044657901
1689,70.72699135,4052.563841,-0.089315802
1690,70.52719759,4055.725621,-0.089315802
1691,70.32740383,4058.878468,-0.089315802
1692,70.12761007,4062.022385,-0.089315805
1693,69.9278163,4065.157369,-0.044657903
1694,69.9278163,4068.283422,0
1695,69.9278163,4071.409476,-0.044657901
1696,69.72802254,4074.535529,-0.089315802
1697,69.52822878,4077.65265,-0.089315802
1698,69.32843502,4080.76084,-0.044657901
1699,69.32843502,4083.860099,0
1700,69.32843502,4086.959357,0.044657901
1701,69.52822878,4090.058615,0.089315802
1702,69.72802254,4093.166805,0.089315802
1703,69.9278163,4096.283927,0.044657901
1704,69.9278163,4099.40998,0
1705,69.9278163,4102.536033,0
1706,69.9278163,4105.662086,0.044657903
1707,70.12761007,4108.788139,0.089315805
1708,70.32740383,4111.923124,0.089315802
1709,70.52719759,4115.06704,0.089315802
1710,70.72699135,4118.219888,0.089315802
1711,70.92678511,4121.381667,0.089315802
1712,71.12657887,4124.552378,0.089315802
1713,71.32637263,4127.732021,0.089315802
1714,71.52616639,4130.920595,0.089315802
1715,71.72596015,4134.118101,0.089315802
1716,71.92575391,4137.324538,0
1717,71.72596015,4140.539907,-0.133973704
1718,71.32637263,4143.746344,-0.223289506
1719,70.72699135,4146.934918,-0.312605311
1720,69.9278163,4150.096698,-0.401921113
1721,68.9288475,4153.222751,-0.491236916
1722,67.73008493,4156.304146,-0.535894817
1723,66.53132237,4159.331952,-0.535894817
1724,65.3325598,4162.306168,-0.535894817
1725,64.13379724,4165.226795,-0.535894817
1726,62.93503467,4168.093832,-0.491236916
1727,61.93606587,4170.90728,-0.446579012
1728,60.93709707,4173.67607,-0.446579015
1729,59.93812826,4176.400202,-0.401921113
1730,59.13895322,4179.079676,-0.357263212
1731,58.33977817,4181.723424,-0.357263212
1732,57.54060313,4184.331445,-0.35726321
1733,56.74142809,4186.90374,-0.312605311
1734,56.1420468,4189.440309,-0.312605311
1735,55.34287176,4191.950083,-0.35726321
1736,54.54369672,4194.424131,-0.312605311
1737,53.94431543,4196.862452,-0.223289508
1738,53.54472791,4199.273979,-0.178631605
1739,53.14514039,4201.667642,-0.133973704
1740,52.94534663,4204.043443,-0.089315802
1741,52.74555287,4206.410312,-0.089315802
1742,52.54575911,4208.768249,-0.089315802
1743,52.34596535,4211.117254,-0.044657901
1744,52.34596535,4213.457328,0.044657901
1745,52.54575911,4215.797402,0.178631605
1746,53.14514039,4218.146408,0.267947407
1747,53.74452167,4220.522208,0.26794741
1748,54.34390296,4222.924804,0.223289508
1749,54.74349048,4225.354193,0.133973704
1750,54.94328424,4227.801446,0
1751,54.74349048,4230.257631,-0.089315802
1752,54.54369672,4232.704884,-0.089315802
1753,54.34390296,4235.143205,-0.089315802
1754,54.1441092,4237.572595,-0.044657901
1755,54.1441092,4239.993053,0.089315802
1756,54.54369672,4242.413512,0.178631605
1757,54.94328424,4244.851833,0.178631605
1758,55.34287176,4247.308018,0.178631605
1759,55.74245928,4249.782065,0.089315802
1760,55.74245928,4252.273976,-0.044657901
1761,55.54266552,4254.765887,-0.089315802
1762,55.34287176,4257.248867,-0.089315802
1763,55.143078,4259.722914,-0.089315802
1764,54.94328424,4262.18803,-0.044657901
1765,54.94328424,4264.644215,0
1766,54.94328424,4267.1004,0
1767,54.94328424,4269.556584,0
1768,54.94328424,4272.012769,0
1769,54.94328424,4274.468953,0
1770,54.94328424,4276.925138,0
1771,54.94328424,4279.381323,0
1772,54.94328424,4281.837507,0.044657901
1773,55.143078,4284.293692,0.089315802
1774,55.34287176,4286.758808,0.089315802
1775,55.54266552,4289.232856,0.089315802
1776,55.74245928,4291.715835,0.044657901
1777,55.74245928,4294.207746,-0.044657901
1778,55.54266552,4296.699657,-0.089315802
1779,55.34287176,4299.182636,-0.089315802
1780,55.143078,4301.656684,-0.133973704
1781,54.74349048,4304.1218,-0.133973704
1782,54.54369672,4306.569053,-0.089315802
1783,54.34390296,4309.007374,-0.089315802
1784,54.1441092,4311.436764,-0.089315805
1785,53.94431543,4313.857222,-0.044657903
1786,53.94431543,4316.268749,0
1787,53.94431543,4318.680276,0.044657903
1788,54.1441092,4321.091802,0.089315805
1789,54.34390296,4323.512261,0.133973704
1790,54.74349048,4325.941651,0.223289506
1791,55.34287176,4328.388904,0.267947407
1792,55.94225304,4330.862951,0.223289508
1793,56.34184057,4333.363794,0.178631607
1794,56.74142809,4335.882499,0.133973704
1795,56.94122185,4338.419068,0.044657901
1796,56.94122185,4340.964569,-0.044657901
1797,56.74142809,4343.510069,-0.133973704
1798,56.34184057,4346.046638,-0.223289508
1799,55.74245928,4348.565343,-0.26794741
1800,55.143078,4351.057254,-0.312605309
1801,54.34390296,4353.522371,-0.312605311
1802,53.74452167,4355.95176,-0.26794741
1803,53.14514039,4358.354355,-0.267947407
1804,52.54575911,4360.730156,-0.267947407
1805,51.94637783,4363.079161,-0.26794741
1806,51.34699654,4365.401372,-0.312605311
1807,50.5478215,4367.696788,-0.401921111
1808,49.5488527,4369.956478,-0.491236916
1809,48.35009013,4372.17151,-0.625210622
1810,46.75174004,4374.332953,-0.759184323
1811,44.9535962,4376.422942,-0.848500126
1812,42.95565859,4378.432548,-0.848500128
1813,41.15751474,4380.352838,-0.759184325
1814,39.55916465,4382.192743,-0.714526422
1815,37.96081457,4383.961196,-0.714526422
1816,36.36246448,4385.658196,-0.759184325
1817,34.56432063,4387.283744,-0.803842227
1818,32.76617678,4388.828907,-0.803842227
1819,30.96803293,4390.293687,-0.714526422
1820,29.56947661,4391.678081,-0.535894817
1821,28.5705078,4392.999955,-0.312605311
1822,28.17092028,4394.277171,-0.133973704
1823,27.97112652,4395.536524,-0.044657901
1824,27.97112652,4396.786945,-0.044657901
1825,27.77133276,4398.037367,-0.089315802
1826,27.571539,4399.278856,-0.089315802
1827,27.37174524,4400.511414,-0.133973704
1828,26.97215772,4401.735041,-0.223289508
1829,26.37277643,4402.940804,-0.223289508
1830,25.97318891,4404.119773,-0.178631605
1831,25.57360139,4405.280878,-0.178631605
1832,25.17401387,4406.424121,-0.133973704
1833,24.97422011,4407.5495,-0.089315802
1834,24.77442635,4408.665947,-0.133973704
1835,24.37483883,4409.773463,-0.178631607
1836,23.9752513,4410.863116,-0.133973706
1837,23.77545754,4411.934906,-0.044657901
1838,23.77545754,4412.997764,0.089315805
1839,24.17504507,4414.060622,0.26794741
1840,24.97422011,4415.141343,0.35726321
1841,25.77339515,4416.25779,0.312605309
1842,26.37277643,4417.409964,0.223289508
1843,26.77236396,4418.588933,0.133973706
1844,26.97215772,4419.785765,0.044657901
1845,26.97215772,4420.991528,0.044657901
1846,27.17195148,4422.197291,0.133973704
1847,27.571539,4423.411986,0.178631605
1848,27.97112652,4424.644544,0.178631605
1849,28.37071404,4425.894966,0.178631607
1850,28.77030157,4427.16325,0.133973706
1851,28.97009533,4428.449398,0
1852,28.77030157,4429.744477,-0.133973706
1853,28.37071404,4431.030624,-0.178631607
1854,27.97112652,4432.298909,-0.223289506
1855,27.37174524,4433.54933,-0.312605309
1856,26.5725702,4434.772956,-0.357263212
1857,25.77339515,4435.960857,-0.312605311
1858,25.17401387,4437.11303,-0.267947407
1859,24.57463259,4438.23841,-0.223289506
1860,24.17504507,4439.336994,-0.133973706
1861,23.9752513,4440.417715,0
1862,24.17504507,4441.489505,0.089315805
1863,24.37483883,4442.570226,0.089315802
1864,24.57463259,4443.659879,0.089315802
1865,24.77442635,4444.758463,0.044657901
1866,24.77442635,4445.865979,-0.178631607
1867,23.9752513,4446.973495,-0.446579015
1868,22.77648874,4448.045285,-0.62521062
1869,21.17813865,4449.063485,-0.803842227
1870,19.18020104,4450.010232,-0.93781593
1871,16.98246967,4450.867664,-0.937815928
1872,14.98453207,4451.626848,-0.893158027
1873,12.98659446,4452.296717,-0.93781593
1874,10.78886309,4452.87727,-0.982473832
1875,8.591131717,4453.359575,-0.937815931
1876,6.593194109,4453.743633,-0.848500127
1877,4.795050261,4454.038375,-0.759184324
1878,3.196700174,4454.252733,-0.580552719
1879,2.19773137,4454.395638,-0.357263211
1880,1.598350087,4454.493886,-0.223289507
1881,1.198762565,4454.565338,-0.133973704
1882,0.998968804,4454.618928,-0.044657901
1883,0.998968804,4454.663586,-0.044657901
1884,0.799175043,4454.708244,-0.089315803
1885,0.599381283,4454.74397,-0.089315803
1886,0.399587522,4454.770765,-0.089315803
1887,0.199793761,4454.788628,-0.089315803
1888,0,4454.797559,-0.044657901
1889,0,4454.797559,0
1890,0,4454.797559,0
1891,0,4454.797559,0
1892,0,4454.797559,0
1893,0,4454.797559,0
1894,0,4454.797559,0
1895,0,4454.797559,0
1896,0,4454.797559,0
1897,0,4454.797559,0
1898,0,4454.797559,0
1899,0,4454.797559,0
1900,0,4454.797559,0
1901,0,4454.797559,0
1902,0,4454.797559,0
1903,0,4454.797559,0
1904,0,4454.797559,0
1905,0,4454.797559,0
1906,0,4454.797559,0
1907,0,4454.797559,0
1908,0,4454.797559,0
1909,0,4454.797559,0
1910,0,4454.797559,0
1911,0,4454.797559,0
1912,0,4454.797559,0
1913,0,4454.797559,0
1914,0,4454.797559,0
1915,0,4454.797559,0
1916,0,4454.797559,0
1917,0,4454.797559,0
1918,0,4454.797559,0
1919,0,4454.797559,0
1920,0,4454.797559,0
1921,0,4454.797559,0
1922,0,4454.797559,0.044657901
1923,0.199793761,4454.797559,0.133973704
1924,0.599381283,4454.806491,0.223289507
1925,1.198762565,4454.833286,0.31260531
1926,1.997937609,4454.886875,0.401921113
1927,2.996906413,4454.976191,0.446579014
1928,3.995875217,4455.110165,0.401921113
1929,4.795050261,4455.288796,0.31260531
1930,5.394431543,4455.503154,0.223289507
1931,5.794019065,4455.744307,0.178631606
1932,6.193606587,4456.003323,0.133973704
1933,6.393400348,4456.280202,0.089315803
1934,6.593194109,4456.566012,0.089315803
1935,6.79298787,4456.860754,0.089315803
1936,6.99278163,4457.164428,0.044657901
1937,6.99278163,4457.477033,0
1938,6.99278163,4457.789639,0
1939,6.99278163,4458.102244,-0.044657901
1940,6.79298787,4458.414849,-0.089315803
1941,6.593194109,4458.718523,-0.089315803
1942,6.393400348,4459.013265,-0.089315803
1943,6.193606587,4459.299076,-0.089315803
1944,5.993812826,4459.575955,-0.044657901
1945,5.993812826,4459.843902,0
1946,5.993812826,4460.11185,0
1947,5.993812826,4460.379797,0
1948,5.993812826,4460.647744,0.044657901
1949,6.193606587,4460.915692,0.089315803
1950,6.393400348,4461.192571,0.089315803
1951,6.593194109,4461.478381,0.133973704
1952,6.99278163,4461.773124,0.178631606
1953,7.392369152,4462.085729,0.133973704
1954,7.592162913,4462.416197,0.089315803
1955,7.791956674,4462.755597,0.089315803
1956,7.991750435,4463.103929,0.044657901
1957,7.991750435,4463.461192,0
1958,7.991750435,4463.818455,0
1959,7.991750435,4464.175719,-0.044657901
1960,7.791956674,4464.532982,-0.133973704
1961,7.392369152,4464.881314,-0.178631606
1962,6.99278163,4465.211782,-0.178631606
1963,6.593194109,4465.524387,-0.178631606
1964,6.193606587,4465.819129,-0.133973704
1965,5.993812826,4466.096008,0
1966,6.193606587,4466.363956,0.089315803
1967,6.393400348,4466.640835,0.133973704
1968,6.79298787,4466.926645,0.223289507
1969,7.392369152,4467.230319,0.31260531
1970,8.191544196,4467.560788,0.357263211
1971,8.990719239,4467.926982,0.401921113
1972,9.989688043,4468.328903,0.401921114
1973,10.78886309,4468.775483,0.31260531
1974,11.38824437,4469.257788,0.223289506
1975,11.78783189,4469.766888,0.178631605
1976,12.18741941,4470.293851,0.223289508
1977,12.7868007,4470.838678,0.357263212
1978,13.7857695,4471.410299,0.491236916
1979,14.98453207,4472.026578,0.580552718
1980,16.38308839,4472.696446,0.62521062
1981,17.78164472,4473.428836,0.535894817
1982,18.78061352,4474.223746,0.401921113
1983,19.57978857,4475.063315,0.312605311
1984,20.17916985,4475.93861,0.223289506
1985,20.57875737,4476.8407,0.133973704
1986,20.77855113,4477.760652,0.089315802
1987,20.97834489,4478.689537,0.089315802
1988,21.17813865,4479.627353,0.133973704
1989,21.57772617,4480.5741,0.26794741
1990,22.37690122,4481.538711,0.357263212
1991,23.17607626,4482.539048,0.35726321
1992,23.9752513,4483.575111,0.312605311
1993,24.57463259,4484.646901,0.223289508
1994,24.97422011,4485.745485,0.089315802
1995,24.97422011,4486.861933,-0.044657901
1996,24.77442635,4487.97838,-0.178631605
1997,24.17504507,4489.085896,-0.357263212
1998,23.17607626,4490.166617,-0.580552721
1999,21.57772617,4491.202681,-0.848500128
2000,19.3799948,4492.167291,-1.027131733
2001,16.98246967,4493.033655,-1.071789634
2002,14.58494454,4493.792839,-1.071789634
2003,12.18741941,4494.444844,-1.027131732
2004,9.989688043,4494.989671,-0.937815929
2005,7.991750435,4495.43625,-0.848500127
2006,6.193606587,4495.793513,-0.759184324
2007,4.5952565,4496.070392,-0.669868521
2008,3.196700174,4496.275818,-0.580552719
2009,1.997937609,4496.418723,-0.446579014
2010,1.198762565,4496.508039,-0.31260531
2011,0.599381283,4496.561629,-0.223289507
2012,0.199793761,4496.588424,-0.133973704
2013,0,4496.597355,-0.044657901
2014,0,4496.597355,0
2015,0,4496.597355,0
2016,0,4496.597355,0
2017,0,4496.597355,0
2018,0,4496.597355,0
2019,0,4496.597355,0
2020,0,4496.597355,0
2021,0,4496.597355,0
2022,0,4496.597355,0
2023,0,4496.597355,0
2024,0,4496.597355,0
2025,0,4496.597355,0
2026,0,4496.597355,0
2027,0,4496.597355,0
2028,0,4496.597355,0
2029,0,4496.597355,0.044657901
2030,0.199793761,4496.597355,0.133973704
2031,0.599381283,4496.606287,0.178631606
2032,0.998968804,4496.633081,0.223289507
2033,1.598350087,4496.677739,0.31260531
2034,2.39752513,4496.749192,0.357263211
2035,3.196700174,4496.856371,0.357263211
2036,3.995875217,4496.999276,0.401921113
2037,4.994844022,4497.177908,0.401921113
2038,5.794019065,4497.401197,0.31260531
2039,6.393400348,4497.660213,0.267947409
2040,6.99278163,4497.946024,0.223289507
2041,7.392369152,4498.258629,0.133973704
2042,7.592162913,4498.589098,0.089315803
2043,7.791956674,4498.928498,0.089315803
2044,7.991750435,4499.276829,0.089315803
2045,8.191544196,4499.634092,0.133973704
2046,8.591131717,4500.000287,0.267947409
2047,9.390306761,4500.384345,0.401921114
2048,10.38927557,4500.804129,0.491236916
2049,11.58803813,4501.268572,0.535894817
2050,12.7868007,4501.786603,0.535894817
2051,13.98556326,4502.358224,0.446579012
2052,14.7847383,4502.983435,0.312605311
2053,15.38411959,4503.644372,0.26794741
2054,15.98350087,4504.332104,0.223289506
2055,16.38308839,4505.04663,0.178631605
2056,16.78267591,4505.77902,0.223289508
2057,17.3820572,4506.529272,0.357263212
2058,18.381026,4507.30632,0.446579012
2059,19.3799948,4508.128025,0.535894817
2060,20.77855113,4508.994389,0.625210622
2061,22.17710746,4509.923273,0.580552718
2062,23.37587002,4510.914678,0.446579015
2063,24.17504507,4511.959673,0.312605311
2064,24.77442635,4513.040394,0.223289506
2065,25.17401387,4514.14791,0.133973704
2066,25.37380763,4515.273289,0.089315802
2067,25.57360139,4516.4076,0.089315802
2068,25.77339515,4517.550842,0.133973704
2069,26.17298267,4518.703016,0.133973704
2070,26.37277643,4519.873053,0.133973706
2071,26.77236396,4521.052022,0.223289508
2072,27.37174524,4522.248854,0.312605309
2073,28.17092028,4523.47248,0.312605311
2074,28.77030157,4524.731833,0.26794741
2075,29.36968285,4526.017981,0.267947407
2076,29.96906413,4527.330923,0.312605309
2077,30.76823917,4528.67066,0.357263212
2078,31.56741422,4530.046123,0.401921113
2079,32.56638302,4531.457313,0.491236916
2080,33.76514559,4532.913161,0.491236916
2081,34.76411439,4534.422598,0.35726321
2082,35.36349567,4535.976693,0.223289508
2083,35.7630832,4537.557582,0.133973706
2084,35.96287696,4539.156335,0
2085,35.7630832,4540.76402,-0.133973706
2086,35.36349567,4542.362772,-0.223289508
2087,34.76411439,4543.943662,-0.312605309
2088,33.96493935,4545.497757,-0.401921113
2089,32.96597054,4547.016126,-0.401921113
2090,32.1667955,4548.489837,-0.312605309
2091,31.56741422,4549.927821,-0.178631605
2092,31.36762046,4551.339011,0
2093,31.56741422,4552.741269,0.133973704
2094,31.96700174,4554.152458,0.178631605
2095,32.36658926,4555.581511,0.223289506
2096,32.96597054,4557.028427,0.26794741
2097,33.56535183,4558.502138,0.223289508
2098,33.96493935,4560.002644,0.178631605
2099,34.36452687,4561.521012,0.178631605
2100,34.76411439,4563.057244,0.178631605
2101,35.16370191,4564.611339,0.178631605
2102,35.56328943,4566.183297,0.223289508
2103,36.16267072,4567.773118,0.312605311
2104,36.96184576,4569.389734,0.446579015
2105,38.16060833,4571.042077,0.535894817
2106,39.35937089,4572.748009,0.535894817
2107,40.55813346,4574.50753,0.491236916
2108,41.55710226,4576.320641,0.35726321
2109,42.15648354,4578.178409,0.178631605
2110,42.3562773,4580.062973,0
2111,42.15648354,4581.956468,-0.178631605
2112,41.55710226,4583.841031,-0.312605309
2113,40.75792722,4585.6988,-0.357263212
2114,39.95875217,4587.520842,-0.401921113
2115,38.95978337,4589.307158,-0.446579012
2116,37.96081457,4591.048817,-0.446579015
2117,36.96184576,4592.745817,-0.446579015
2118,35.96287696,4594.398159,-0.446579015
2119,34.96390815,4596.005844,-0.401921113
2120,34.16473311,4597.56887,-0.35726321
2121,33.36555807,4599.09617,-0.357263212
2122,32.56638302,4600.587744,-0.357263212
2123,31.76720798,4602.043592,-0.357263212
2124,30.96803293,4603.463713,-0.357263212
